record_id,user_id,user_name,region,subscription_type,movie_id,title,genre,type,watch_time_minutes,duration_minutes,watch_date,rating,device,status
10661,U587,Ryan Moore,UK,Premium,M470,The Witcher,Drama,TV Show,24,36,2025-09-03,4,Smart TV,Incomplete
10662,U152,Yash Garg,India,Premium,M933,Breaking Bad,Fantasy,TV Show,29,29,2025-10-17,3,Smart TV,Completed
10663,U369,Raj Sharma,UK,Standard,M336,Extraction,Comedy,TV Show,16,28,2025-09-30,5,Tablet,Incomplete
10664,U369,Meera Kapoor,USA,Standard,M189,The 100,Fantasy,TV Show,11,20,2025-09-17,1,Mobile,Incomplete
10665,U579,Isabella Thomas,UAE,Free,M264,Spider-Man: No Way Home,Thriller,Movie,120,146,2025-10-28,1,Laptop,Incomplete
10666,U160,Saanvi Jain,India,Premium,M524,Loki,Drama,Movie,26,38,2025-08-07,2,Laptop,Incomplete
10667,U184,Arjun Mehra,Canada,Free,M201,Jawan,Action,Movie,142,174,2025-10-21,5,Laptop,Incomplete
10668,U769,Aarav Gupta,USA,Premium,M527,Squid Game,Fantasy,Movie,23,40,2025-09-23,3,Smart TV,Incomplete
10669,U711,Rohan Singh,Japan,Free,M192,Inception,Crime,TV Show,29,31,2025-09-11,4,Laptop,Completed
10670,U432,Aarav Gupta,Canada,Standard,M780,Dune,Comedy,TV Show,39,45,2025-08-23,2,Smart TV,Incomplete
10671,U409,Arjun Mehra,Australia,Free,M700,Interstellar,Fantasy,TV Show,36,45,2025-10-25,3,Laptop,Incomplete
10672,U442,Ella Turner,UK,Free,M323,Dark,Thriller,TV Show,15,20,2025-08-10,3,Smart TV,Incomplete
10673,U383,Priya Nair,Canada,Standard,M921,The Witcher,Crime,TV Show,43,44,2025-10-12,4,Laptop,Completed
10674,U893,Ava White,India,Premium,M502,The Flash,Action,TV Show,35,37,2025-08-10,3,Laptop,Completed
10675,U227,Arjun Mehra,Australia,Premium,M111,Avatar,Adventure,TV Show,19,30,2025-10-03,2,Smart TV,Incomplete
10676,U393,Lucas Green,UAE,Standard,M749,Sacred Games,Sci-Fi,Movie,46,62,2025-08-08,2,Laptop,Incomplete
10677,U389,Ethan Davis,India,Free,M315,Spider-Man: No Way Home,Drama,TV Show,26,28,2025-10-08,5,Laptop,Completed
10678,U525,Aarav Gupta,Japan,Premium,M584,Wednesday,Drama,TV Show,22,42,2025-10-05,2,Laptop,Incomplete
10679,U403,Rohan Singh,Australia,Premium,M197,Jawan,Crime,TV Show,53,58,2025-08-26,3,Smart TV,Completed
10680,U631,Arjun Mehra,UK,Premium,M125,Money Heist,Adventure,Movie,54,78,2025-08-01,4,Tablet,Incomplete
10681,U411,Rohan Singh,UK,Premium,M376,Inception,Adventure,TV Show,32,33,2025-10-14,1,Smart TV,Completed
10682,U318,Ryan Moore,Canada,Free,M989,Money Heist,Crime,TV Show,19,24,2025-10-22,3,Laptop,Incomplete
10683,U135,Aisha Khan,Canada,Free,M833,Cobra Kai,Romance,TV Show,30,55,2025-10-21,4,Tablet,Incomplete
10684,U993,Saanvi Jain,USA,Free,M726,Cobra Kai,Romance,TV Show,41,60,2025-08-29,2,Smart TV,Incomplete
10685,U820,Sophia Hall,Australia,Free,M366,The Mandalorian,Crime,Movie,142,158,2025-09-25,2,Laptop,Incomplete
10686,U259,Aarav Gupta,India,Free,M330,Narcos,Sci-Fi,Movie,32,34,2025-10-11,2,Laptop,Completed
10687,U716,Lily Martin,India,Standard,M356,The Crown,Sci-Fi,TV Show,16,21,2025-08-11,5,Smart TV,Incomplete
10688,U318,Isabella Thomas,USA,Standard,M944,Squid Game,Romance,Movie,130,176,2025-09-08,3,Mobile,Incomplete
10689,U278,Emma Johnson,India,Free,M745,House of the Dragon,Action,Movie,61,104,2025-09-29,4,Tablet,Incomplete
10690,U819,Sarah Lee,Canada,Standard,M234,The Flash,Action,TV Show,36,41,2025-08-22,2,Laptop,Incomplete
10691,U675,Charlotte Adams,UK,Free,M830,Wednesday,Thriller,Movie,109,167,2025-09-19,2,Laptop,Incomplete
10692,U452,Lucas Green,UK,Standard,M268,The Witcher,Comedy,Movie,22,34,2025-08-13,4,Smart TV,Incomplete
10693,U680,David Wilson,USA,Premium,M779,Game of Thrones,Adventure,Movie,64,93,2025-10-06,4,Tablet,Incomplete
10694,U830,Diya Reddy,India,Premium,M572,Vikings,Adventure,Movie,104,167,2025-08-15,5,Tablet,Incomplete
10695,U832,Noah Clark,Canada,Free,M743,The Office,Crime,Movie,114,116,2025-08-12,4,Tablet,Completed
10696,U918,Emma Johnson,India,Free,M502,House of the Dragon,Drama,TV Show,18,26,2025-09-11,2,Laptop,Incomplete
10697,U317,Ava White,India,Premium,M453,Reacher,Adventure,Movie,85,119,2025-09-10,3,Laptop,Incomplete
10698,U137,Jack Anderson,UAE,Premium,M611,Inception,Adventure,Movie,85,117,2025-08-12,1,Tablet,Incomplete
10699,U109,Mia Patel,Australia,Free,M664,Lucifer,Comedy,Movie,137,151,2025-09-07,2,Mobile,Completed
10700,U181,Isabella Thomas,UAE,Standard,M333,Narcos,Drama,Movie,113,168,2025-08-22,2,Tablet,Incomplete
10701,U342,Saanvi Jain,UAE,Standard,M230,Sacred Games,Romance,Movie,27,53,2025-10-02,1,Mobile,Incomplete
10702,U517,Noah Clark,UK,Free,M451,Game of Thrones,Comedy,Movie,147,156,2025-08-07,4,Laptop,Completed
10703,U874,Yash Garg,Japan,Premium,M201,Avatar,Drama,TV Show,18,30,2025-09-08,4,Laptop,Incomplete
10704,U357,Priya Nair,Japan,Premium,M624,Breaking Bad,Thriller,Movie,54,74,2025-08-08,5,Mobile,Incomplete
10705,U729,Noah Clark,UAE,Free,M430,Extraction,Thriller,Movie,42,79,2025-08-17,3,Tablet,Incomplete
10706,U705,Arnav Joshi,Canada,Free,M848,Vikings,Adventure,TV Show,46,55,2025-10-25,1,Mobile,Incomplete
10707,U998,Aarav Gupta,India,Free,M406,Reacher,Sci-Fi,TV Show,39,59,2025-08-23,1,Mobile,Incomplete
10708,U610,Arnav Joshi,USA,Standard,M610,House of the Dragon,Comedy,Movie,68,98,2025-09-09,3,Laptop,Incomplete
10709,U950,Benjamin Scott,Australia,Standard,M991,Wednesday,Adventure,TV Show,30,55,2025-08-29,2,Laptop,Incomplete
10710,U781,Yash Garg,USA,Premium,M456,Wednesday,Romance,Movie,40,74,2025-09-10,2,Tablet,Incomplete
10711,U448,Aarav Gupta,India,Premium,M679,Reacher,Fantasy,Movie,99,117,2025-09-23,2,Tablet,Incomplete
10712,U345,Raj Sharma,UAE,Premium,M438,The Flash,Adventure,TV Show,39,50,2025-08-08,1,Tablet,Incomplete
10713,U677,Diya Reddy,Japan,Free,M860,Interstellar,Drama,TV Show,18,33,2025-09-12,5,Mobile,Incomplete
10714,U426,Jack Anderson,UK,Standard,M369,Friends,Comedy,Movie,64,80,2025-09-16,4,Smart TV,Incomplete
10715,U974,Mia Patel,Japan,Free,M650,Dune,Fantasy,Movie,15,31,2025-09-30,1,Mobile,Incomplete
10716,U187,Raj Sharma,Australia,Standard,M804,Dark,Crime,TV Show,37,47,2025-08-24,2,Laptop,Incomplete
10717,U189,Arjun Mehra,Australia,Premium,M805,The Witcher,Romance,Movie,53,61,2025-09-10,2,Laptop,Incomplete
10718,U317,Sophia Hall,USA,Standard,M330,Inception,Thriller,TV Show,35,36,2025-10-11,4,Mobile,Completed
10719,U692,David Wilson,UAE,Standard,M657,Bridgerton,Adventure,TV Show,24,36,2025-10-26,3,Laptop,Incomplete
10720,U887,Ryan Moore,UAE,Standard,M458,Interstellar,Action,TV Show,15,23,2025-09-28,5,Tablet,Incomplete
10721,U328,Mia Patel,Australia,Free,M998,Vikings,Comedy,TV Show,38,49,2025-09-25,4,Laptop,Incomplete
10722,U471,Oliver Brown,USA,Premium,M897,Money Heist,Sci-Fi,TV Show,16,27,2025-08-07,4,Laptop,Incomplete
10723,U935,Emma Johnson,India,Premium,M629,Avatar,Romance,TV Show,19,36,2025-08-15,2,Smart TV,Incomplete
10724,U530,Ava White,USA,Free,M425,Stranger Things,Crime,Movie,147,156,2025-08-22,5,Tablet,Completed
10725,U707,Lily Martin,India,Standard,M737,The 100,Drama,Movie,80,161,2025-09-15,2,Tablet,Incomplete
10726,U376,Benjamin Scott,Japan,Standard,M748,Black Mirror,Action,Movie,82,120,2025-10-28,1,Smart TV,Incomplete
10727,U104,Raj Sharma,UK,Standard,M456,Bridgerton,Romance,Movie,97,98,2025-10-02,5,Smart TV,Completed
10728,U940,Yash Garg,Japan,Free,M890,Loki,Drama,TV Show,23,35,2025-09-06,4,Tablet,Incomplete
10729,U800,Raj Sharma,UAE,Premium,M475,Dune,Comedy,Movie,20,25,2025-09-21,2,Laptop,Incomplete
10730,U961,Mia Patel,Australia,Standard,M354,Dune,Crime,TV Show,41,49,2025-09-30,1,Laptop,Incomplete
10731,U216,Emma Johnson,UK,Premium,M659,Dune,Action,TV Show,18,21,2025-09-06,4,Smart TV,Incomplete
10732,U226,Mia Patel,Japan,Standard,M313,Jawan,Thriller,Movie,56,72,2025-10-28,2,Smart TV,Incomplete
10733,U478,Arjun Mehra,Australia,Standard,M725,Stranger Things,Crime,Movie,168,180,2025-10-07,2,Laptop,Completed
10734,U947,Sophia Hall,UK,Standard,M898,Inception,Sci-Fi,TV Show,28,32,2025-10-21,4,Laptop,Incomplete
10735,U767,Meera Kapoor,Japan,Free,M149,Spider-Man: No Way Home,Adventure,TV Show,11,23,2025-10-15,3,Tablet,Incomplete
10736,U720,Raj Sharma,Australia,Premium,M590,Jawan,Action,Movie,80,97,2025-09-02,2,Mobile,Incomplete
10737,U417,Charlotte Adams,India,Premium,M766,Lucifer,Comedy,TV Show,34,48,2025-10-30,4,Laptop,Incomplete
10738,U964,Isabella Thomas,Japan,Premium,M669,Dune,Action,Movie,21,30,2025-08-03,3,Laptop,Incomplete
10739,U351,Harshit Tiwari,Australia,Premium,M196,Vikings,Romance,TV Show,44,59,2025-10-08,4,Smart TV,Incomplete
10740,U388,Sarah Lee,UAE,Free,M700,Friends,Action,TV Show,27,53,2025-09-05,2,Laptop,Incomplete
10741,U371,Ella Turner,UK,Standard,M557,Reacher,Thriller,Movie,81,136,2025-08-09,2,Laptop,Incomplete
10742,U947,Neha Verma,Australia,Standard,M644,Sacred Games,Drama,Movie,86,89,2025-09-02,4,Laptop,Completed
10743,U217,Isabella Thomas,India,Free,M608,Interstellar,Fantasy,Movie,28,40,2025-08-27,3,Tablet,Incomplete
10744,U795,Mia Patel,USA,Standard,M534,House of the Dragon,Fantasy,Movie,70,91,2025-08-21,2,Laptop,Incomplete
10745,U833,Lucas Green,Japan,Standard,M323,Inception,Comedy,TV Show,34,58,2025-09-12,4,Mobile,Incomplete
10746,U984,Charlotte Adams,Japan,Premium,M817,Stranger Things,Comedy,TV Show,27,54,2025-10-06,4,Smart TV,Incomplete
10747,U849,Benjamin Scott,Canada,Free,M781,The Flash,Drama,Movie,102,148,2025-10-21,1,Smart TV,Incomplete
10748,U924,Ava White,Japan,Standard,M526,Loki,Fantasy,Movie,26,31,2025-10-01,4,Smart TV,Incomplete
10749,U889,Priya Nair,India,Free,M791,Bridgerton,Comedy,TV Show,32,32,2025-08-18,3,Smart TV,Completed
10750,U370,Neha Verma,Australia,Standard,M748,Narcos,Crime,TV Show,27,52,2025-10-04,1,Laptop,Incomplete
10751,U379,Rohan Singh,India,Free,M469,The Crown,Drama,Movie,90,167,2025-10-22,1,Tablet,Incomplete
10752,U481,Aisha Khan,USA,Premium,M728,The Boys,Comedy,TV Show,28,32,2025-10-06,4,Smart TV,Incomplete
10753,U493,Neha Verma,Australia,Standard,M913,Avatar,Thriller,Movie,115,146,2025-10-08,4,Tablet,Incomplete
10754,U255,Priya Nair,Australia,Premium,M767,Squid Game,Thriller,TV Show,42,57,2025-08-30,5,Smart TV,Incomplete
10755,U512,Meera Kapoor,UK,Standard,M569,Loki,Action,Movie,76,84,2025-09-27,2,Tablet,Completed
10756,U301,Aarav Gupta,Australia,Free,M317,Avatar,Thriller,Movie,115,115,2025-09-29,3,Tablet,Completed
10757,U860,Charlotte Adams,UK,Premium,M200,Squid Game,Comedy,Movie,41,65,2025-10-07,5,Tablet,Incomplete
10758,U705,Ella Turner,UAE,Standard,M600,The Boys,Drama,TV Show,29,54,2025-09-25,2,Smart TV,Incomplete
10759,U194,Rohan Singh,UAE,Free,M370,The Crown,Romance,Movie,32,32,2025-08-18,5,Mobile,Completed
10760,U781,Harshit Tiwari,India,Standard,M710,Dune,Sci-Fi,TV Show,17,25,2025-10-29,3,Smart TV,Incomplete
10761,U905,Mia Patel,UK,Premium,M522,Game of Thrones,Thriller,TV Show,25,27,2025-08-13,5,Laptop,Completed
10762,U818,Noah Clark,UK,Premium,M740,Game of Thrones,Adventure,Movie,114,128,2025-09-12,2,Laptop,Incomplete
10763,U663,Rohan Singh,India,Premium,M858,Mirzapur,Sci-Fi,Movie,45,75,2025-08-05,4,Mobile,Incomplete
10764,U849,Arnav Joshi,USA,Standard,M747,Cobra Kai,Sci-Fi,TV Show,24,27,2025-10-25,5,Smart TV,Incomplete
10765,U878,Sarah Lee,UAE,Free,M763,Extraction,Sci-Fi,Movie,152,174,2025-08-08,3,Tablet,Incomplete
10766,U271,Mia Patel,Canada,Standard,M859,The Flash,Romance,Movie,70,80,2025-08-06,3,Mobile,Incomplete
10767,U183,Jack Anderson,UK,Standard,M189,Sacred Games,Adventure,TV Show,17,29,2025-09-19,5,Laptop,Incomplete
10768,U162,Charlotte Adams,Japan,Free,M644,Friends,Adventure,Movie,70,107,2025-08-01,4,Tablet,Incomplete
10769,U935,Arjun Mehra,Japan,Premium,M469,Extraction,Crime,TV Show,30,39,2025-10-21,5,Tablet,Incomplete
10770,U816,Yash Garg,USA,Free,M232,Sacred Games,Sci-Fi,TV Show,18,33,2025-09-09,1,Mobile,Incomplete
10771,U208,Neha Verma,UK,Premium,M695,Black Mirror,Action,Movie,30,45,2025-09-14,1,Laptop,Incomplete
10772,U524,Saanvi Jain,India,Free,M140,Mirzapur,Romance,TV Show,19,27,2025-09-26,5,Smart TV,Incomplete
10773,U295,Oliver Brown,Japan,Free,M124,Stranger Things,Comedy,Movie,28,35,2025-09-21,3,Laptop,Incomplete
10774,U341,Arjun Mehra,India,Standard,M387,Extraction,Romance,TV Show,28,31,2025-08-09,2,Mobile,Completed
10775,U712,Arjun Mehra,USA,Standard,M524,Stranger Things,Thriller,Movie,86,143,2025-08-29,3,Smart TV,Incomplete
10776,U265,Arnav Joshi,UK,Standard,M314,Interstellar,Adventure,TV Show,37,49,2025-08-19,5,Smart TV,Incomplete
10777,U294,Ryan Moore,Canada,Free,M404,Dune,Romance,TV Show,30,56,2025-10-23,1,Mobile,Incomplete
10778,U975,Emma Johnson,USA,Free,M738,Stranger Things,Comedy,TV Show,42,53,2025-08-12,2,Mobile,Incomplete
10779,U274,Diya Reddy,India,Standard,M652,The Crown,Comedy,Movie,45,46,2025-09-11,3,Tablet,Completed
10780,U851,Benjamin Scott,USA,Standard,M365,The Crown,Thriller,TV Show,20,38,2025-08-07,5,Mobile,Incomplete
10781,U862,Ava White,Australia,Standard,M624,The Mandalorian,Thriller,Movie,85,91,2025-09-11,2,Tablet,Completed
10782,U289,Mia Patel,UK,Free,M386,The Boys,Comedy,Movie,61,63,2025-10-17,2,Mobile,Completed
10783,U302,Benjamin Scott,India,Free,M909,The Witcher,Thriller,Movie,21,26,2025-10-17,4,Tablet,Incomplete
10784,U336,Charlotte Adams,Australia,Premium,M893,Squid Game,Romance,Movie,103,117,2025-10-01,2,Smart TV,Incomplete
10785,U546,Meera Kapoor,Australia,Standard,M838,Sacred Games,Thriller,TV Show,13,26,2025-08-27,3,Tablet,Incomplete
10786,U395,Sophia Hall,Canada,Free,M659,Game of Thrones,Drama,Movie,128,166,2025-10-08,3,Mobile,Incomplete
10787,U400,Sophia Hall,Canada,Premium,M763,Lucifer,Romance,TV Show,12,23,2025-10-11,1,Laptop,Incomplete
10788,U558,Isabella Thomas,Japan,Free,M525,Dark,Fantasy,Movie,84,132,2025-10-07,5,Smart TV,Incomplete
10789,U213,Meera Kapoor,UAE,Standard,M214,Lucifer,Sci-Fi,TV Show,37,49,2025-09-01,4,Mobile,Incomplete
10790,U568,Emma Johnson,Canada,Standard,M623,Avatar,Romance,TV Show,29,35,2025-08-20,1,Mobile,Incomplete
10791,U922,Aisha Khan,Japan,Premium,M605,The Boys,Thriller,Movie,79,111,2025-09-07,5,Smart TV,Incomplete
10792,U281,Charlotte Adams,USA,Free,M985,The Flash,Adventure,TV Show,31,35,2025-08-23,4,Tablet,Incomplete
10793,U838,Neha Verma,Canada,Free,M460,The Witcher,Sci-Fi,TV Show,29,55,2025-09-20,2,Laptop,Incomplete
10794,U705,Benjamin Scott,Canada,Standard,M635,The Boys,Fantasy,Movie,20,29,2025-09-03,1,Smart TV,Incomplete
10795,U429,Raj Sharma,Australia,Standard,M929,Dune,Comedy,TV Show,52,59,2025-09-14,5,Tablet,Incomplete
10796,U544,Ryan Moore,India,Premium,M309,Bridgerton,Fantasy,TV Show,28,36,2025-09-12,1,Tablet,Incomplete
10797,U631,Rohan Singh,UK,Premium,M691,Black Mirror,Thriller,Movie,19,34,2025-08-05,2,Mobile,Incomplete
10798,U290,Arjun Mehra,Japan,Free,M400,Loki,Thriller,Movie,23,28,2025-09-25,5,Smart TV,Incomplete
10799,U388,Diya Reddy,Australia,Free,M101,Game of Thrones,Romance,TV Show,26,44,2025-10-03,1,Laptop,Incomplete
10800,U450,Raj Sharma,Japan,Free,M400,The Office,Thriller,Movie,32,49,2025-10-11,1,Tablet,Incomplete
10801,U390,Sarah Lee,UAE,Free,M164,Lucifer,Crime,Movie,86,146,2025-08-03,3,Laptop,Incomplete
10802,U220,Emma Johnson,Australia,Standard,M602,The Boys,Sci-Fi,Movie,82,84,2025-08-18,4,Laptop,Completed
10803,U709,Mia Patel,Japan,Standard,M807,The Flash,Action,Movie,27,43,2025-09-25,5,Mobile,Incomplete
10804,U708,Saanvi Jain,Australia,Free,M652,Lucifer,Comedy,Movie,29,33,2025-08-18,4,Smart TV,Incomplete
10805,U863,Noah Clark,USA,Standard,M711,Loki,Thriller,TV Show,21,38,2025-09-21,4,Mobile,Incomplete
10806,U216,Ava White,UAE,Standard,M318,Jawan,Action,TV Show,18,33,2025-09-09,5,Mobile,Incomplete
10807,U447,David Wilson,Japan,Standard,M601,Loki,Fantasy,Movie,101,127,2025-10-04,3,Smart TV,Incomplete
10808,U359,Jack Anderson,India,Standard,M588,Money Heist,Crime,TV Show,38,60,2025-10-13,3,Smart TV,Incomplete
10809,U786,Benjamin Scott,USA,Free,M786,Narcos,Drama,Movie,72,107,2025-08-03,2,Mobile,Incomplete
10810,U923,Aarav Gupta,USA,Premium,M813,Avatar,Sci-Fi,TV Show,27,31,2025-10-23,1,Tablet,Incomplete
10811,U842,Ella Turner,Japan,Free,M447,The Crown,Drama,Movie,64,114,2025-10-25,4,Mobile,Incomplete
10812,U156,Rohan Singh,Canada,Free,M606,Squid Game,Comedy,TV Show,47,48,2025-10-09,2,Mobile,Completed
10813,U286,Lucas Green,Australia,Premium,M375,Friends,Thriller,Movie,110,158,2025-08-20,3,Mobile,Incomplete
10814,U357,Harshit Tiwari,USA,Premium,M235,Wednesday,Sci-Fi,Movie,101,136,2025-10-13,1,Mobile,Incomplete
10815,U919,Harshit Tiwari,UAE,Premium,M501,Dark,Thriller,TV Show,41,45,2025-08-20,5,Mobile,Completed
10816,U147,Aisha Khan,India,Free,M738,The Office,Sci-Fi,TV Show,20,32,2025-10-07,5,Mobile,Incomplete
10817,U769,Aarav Gupta,UAE,Free,M958,Interstellar,Comedy,Movie,57,77,2025-08-10,2,Smart TV,Incomplete
10818,U131,Meera Kapoor,Australia,Free,M767,Cobra Kai,Romance,Movie,144,161,2025-09-08,2,Laptop,Incomplete
10819,U313,Raj Sharma,Australia,Premium,M396,Interstellar,Thriller,Movie,149,152,2025-09-08,1,Laptop,Completed
10820,U819,Sophia Hall,Japan,Premium,M663,Black Mirror,Romance,Movie,29,29,2025-09-11,4,Mobile,Completed
10821,U992,Ella Turner,Australia,Premium,M374,Sacred Games,Drama,Movie,84,93,2025-09-30,1,Tablet,Completed
10822,U707,Neha Verma,UK,Premium,M345,The Flash,Drama,Movie,134,169,2025-09-25,3,Tablet,Incomplete
10823,U368,Ella Turner,UK,Standard,M769,Narcos,Adventure,Movie,141,157,2025-08-30,3,Smart TV,Incomplete
10824,U254,Rohan Singh,Japan,Free,M116,Sacred Games,Adventure,TV Show,32,33,2025-09-15,4,Smart TV,Completed
10825,U159,Ella Turner,UK,Premium,M827,The Witcher,Thriller,Movie,87,93,2025-08-26,5,Smart TV,Completed
10826,U816,Ava White,UK,Standard,M174,Friends,Fantasy,TV Show,34,36,2025-10-04,2,Laptop,Completed
10827,U198,Lucas Green,UK,Free,M561,Inception,Action,Movie,30,43,2025-10-02,3,Tablet,Incomplete
10828,U608,Emma Johnson,Japan,Premium,M366,Mirzapur,Comedy,TV Show,43,45,2025-10-06,4,Smart TV,Completed
10829,U558,Meera Kapoor,India,Standard,M829,Jawan,Comedy,TV Show,22,23,2025-10-15,5,Mobile,Completed
10830,U447,Emma Johnson,USA,Free,M964,Peaky Blinders,Sci-Fi,Movie,55,64,2025-08-14,2,Smart TV,Incomplete
10831,U694,Mia Patel,UK,Premium,M577,Loki,Comedy,Movie,19,26,2025-08-09,1,Laptop,Incomplete
10832,U193,Isabella Thomas,Japan,Premium,M802,Lucifer,Romance,TV Show,15,29,2025-08-07,2,Mobile,Incomplete
10833,U437,Jack Anderson,UAE,Premium,M641,Friends,Romance,Movie,27,38,2025-09-26,5,Tablet,Incomplete
10834,U938,Meera Kapoor,Japan,Free,M490,Peaky Blinders,Thriller,Movie,113,122,2025-10-19,1,Mobile,Completed
10835,U510,David Wilson,USA,Premium,M786,The Witcher,Sci-Fi,TV Show,39,59,2025-10-15,1,Laptop,Incomplete
10836,U525,Aisha Khan,UAE,Free,M507,Narcos,Drama,Movie,78,93,2025-10-29,5,Mobile,Incomplete
10837,U710,Aarav Gupta,Japan,Standard,M456,Dark,Sci-Fi,TV Show,28,51,2025-09-20,4,Tablet,Incomplete
10838,U984,Sarah Lee,Japan,Free,M349,Stranger Things,Adventure,Movie,19,28,2025-09-29,2,Laptop,Incomplete
10839,U620,Ava White,USA,Premium,M554,Peaky Blinders,Fantasy,Movie,51,68,2025-08-08,5,Mobile,Incomplete
10840,U467,Sarah Lee,UAE,Standard,M290,House of the Dragon,Fantasy,Movie,124,135,2025-10-13,5,Tablet,Completed
10841,U659,Saanvi Jain,Australia,Free,M847,Dune,Drama,TV Show,35,60,2025-08-10,1,Mobile,Incomplete
10842,U220,Saanvi Jain,Canada,Standard,M233,Squid Game,Fantasy,TV Show,28,37,2025-10-27,2,Tablet,Incomplete
10843,U160,Oliver Brown,Canada,Standard,M573,The Mandalorian,Thriller,TV Show,45,48,2025-09-06,5,Mobile,Completed
10844,U619,Aisha Khan,USA,Standard,M384,Stranger Things,Action,Movie,77,111,2025-09-24,2,Laptop,Incomplete
10845,U846,Ryan Moore,UK,Free,M490,Loki,Adventure,Movie,84,101,2025-08-22,1,Mobile,Incomplete
10846,U626,Raj Sharma,UK,Standard,M249,Sacred Games,Romance,Movie,45,45,2025-08-07,2,Laptop,Completed
10847,U748,David Wilson,Canada,Free,M246,Black Mirror,Action,TV Show,26,35,2025-10-12,1,Mobile,Incomplete
10848,U545,Arnav Joshi,Australia,Premium,M994,The Mandalorian,Romance,TV Show,39,53,2025-10-06,5,Smart TV,Incomplete
10849,U600,Isabella Thomas,UK,Standard,M875,The Office,Drama,TV Show,19,23,2025-08-27,2,Laptop,Incomplete
10850,U637,Ava White,USA,Premium,M467,Sacred Games,Crime,TV Show,26,38,2025-09-20,5,Laptop,Incomplete
10851,U851,Sarah Lee,Japan,Free,M670,The 100,Comedy,TV Show,16,32,2025-08-02,5,Tablet,Incomplete
10852,U903,Mia Patel,USA,Standard,M650,The 100,Romance,Movie,145,157,2025-09-28,2,Smart TV,Completed
10853,U257,Neha Verma,Australia,Premium,M281,Jawan,Thriller,Movie,23,32,2025-10-22,5,Tablet,Incomplete
10854,U767,Diya Reddy,USA,Standard,M775,The Flash,Comedy,TV Show,41,42,2025-09-01,1,Laptop,Completed
10855,U983,Jack Anderson,UK,Premium,M753,Money Heist,Romance,Movie,133,168,2025-09-24,2,Tablet,Incomplete
10856,U736,Jack Anderson,USA,Free,M833,Friends,Comedy,TV Show,37,40,2025-08-26,2,Mobile,Completed
10857,U554,Ella Turner,UAE,Standard,M434,Jawan,Romance,TV Show,44,53,2025-08-26,3,Mobile,Incomplete
10858,U673,David Wilson,UK,Standard,M450,Extraction,Drama,TV Show,22,38,2025-08-29,4,Mobile,Incomplete
10859,U631,Saanvi Jain,UK,Standard,M633,Cobra Kai,Action,TV Show,15,24,2025-09-04,5,Tablet,Incomplete
10860,U480,Saanvi Jain,Canada,Premium,M596,Inception,Action,TV Show,34,47,2025-08-01,1,Laptop,Incomplete
10861,U885,Isabella Thomas,Japan,Free,M345,Extraction,Action,TV Show,35,57,2025-08-13,5,Tablet,Incomplete
10862,U373,Sarah Lee,Japan,Free,M171,Inception,Fantasy,TV Show,22,23,2025-09-09,3,Smart TV,Completed
10863,U125,Charlotte Adams,UK,Standard,M865,Bridgerton,Adventure,Movie,41,72,2025-08-09,1,Tablet,Incomplete
10864,U165,Benjamin Scott,UAE,Premium,M920,Game of Thrones,Thriller,TV Show,52,52,2025-09-14,4,Tablet,Completed
10865,U626,Neha Verma,Australia,Standard,M642,Squid Game,Action,TV Show,18,26,2025-10-04,3,Smart TV,Incomplete
10866,U104,Charlotte Adams,UK,Free,M540,Lucifer,Action,TV Show,26,45,2025-08-29,3,Mobile,Incomplete
10867,U778,Priya Nair,USA,Standard,M403,Lucifer,Romance,Movie,116,175,2025-09-06,1,Laptop,Incomplete
10868,U632,Lily Martin,UAE,Free,M637,The Office,Thriller,TV Show,16,25,2025-08-04,2,Smart TV,Incomplete
10869,U520,Harshit Tiwari,USA,Standard,M684,Wednesday,Drama,TV Show,11,22,2025-08-14,3,Laptop,Incomplete
10870,U831,Sarah Lee,UAE,Free,M963,Breaking Bad,Romance,Movie,120,141,2025-10-10,5,Laptop,Incomplete
10871,U685,Arjun Mehra,UAE,Free,M366,Dune,Thriller,Movie,110,112,2025-10-26,5,Tablet,Completed
10872,U468,Charlotte Adams,Japan,Premium,M430,The Mandalorian,Thriller,TV Show,38,47,2025-10-17,4,Smart TV,Incomplete
10873,U569,Saanvi Jain,USA,Free,M643,Interstellar,Fantasy,TV Show,50,53,2025-10-09,2,Smart TV,Completed
10874,U515,Saanvi Jain,India,Standard,M252,Peaky Blinders,Adventure,TV Show,34,48,2025-10-04,2,Tablet,Incomplete
10875,U309,Lily Martin,Canada,Premium,M662,Black Mirror,Fantasy,Movie,28,32,2025-09-19,4,Smart TV,Incomplete
10876,U885,Priya Nair,Canada,Standard,M657,Narcos,Sci-Fi,Movie,82,147,2025-09-06,5,Smart TV,Incomplete
10877,U516,Rohan Singh,Australia,Premium,M816,Narcos,Adventure,Movie,47,63,2025-08-02,5,Mobile,Incomplete
10878,U639,Ethan Davis,Japan,Premium,M250,Dark,Thriller,Movie,62,76,2025-10-15,3,Mobile,Incomplete
10879,U208,Ella Turner,India,Premium,M231,The Crown,Action,Movie,80,127,2025-08-23,1,Laptop,Incomplete
10880,U814,Isabella Thomas,Australia,Premium,M427,The 100,Fantasy,TV Show,39,58,2025-10-24,3,Tablet,Incomplete
10881,U699,Noah Clark,Canada,Standard,M404,Spider-Man: No Way Home,Sci-Fi,TV Show,16,30,2025-08-23,3,Tablet,Incomplete
